trial_name,real_time_seconds,user_time_seconds,sys_time_seconds,throughput_bytes_per_second,file_size_name,file_size_bytes,delta_size_bytes,speedup,trial_num
NetBSD, 1.59, 0.00, 0.01, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 23
NetBSD, 2.23, 0.00, 0.00, 1,634,808.00, medium, 7,997,300, 4,050,389, 1.96, 24
NetBSD, 3.81, 0.00, 0.02, 1,167,720.00, medium, 7,997,300, 4,050,389, 1.96, 25
NetBSD, 4.22, 0.00, 0.02, 908,226.67, medium, 7,997,300, 4,050,389, 1.96, 26
NetBSD, 1.51, 0.01, 0.00, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 27
NetBSD, 1.54, 0.01, 0.00, 1,634,808.00, medium, 7,997,300, 4,050,389, 1.96, 28
NetBSD, 1.50, 0.01, 0.00, 1,634,808.00, medium, 7,997,300, 4,050,389, 1.96, 29
NetBSD, 1.40, 0.01, 0.00, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 30
NetBSD, 0.82, 0.00, 0.01, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 1
NetBSD, 0.84, 0.00, 0.00, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 2
NetBSD, 1.00, 0.01, 0.00, 4,181,194.00, small, 4,003,880, 2,071,336, 1.92, 3
NetBSD, 0.84, 0.00, 0.00, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 4
NetBSD, 0.87, 0.01, 0.00, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 5
NetBSD, 1.09, 0.00, 0.00, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 6
NetBSD, 0.87, 0.00, 0.01, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 7
NetBSD, 0.80, 0.00, 0.01, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 8
NetBSD, 1.04, 0.00, 0.00, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 9
NetBSD, 0.87, 0.00, 0.00, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 10
NetBSD, 0.81, 0.00, 0.01, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 11
NetBSD, 1.01, 0.01, 0.00, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 12
NetBSD, 0.83, 0.00, 0.01, 4,181,194.00, small, 4,003,880, 2,071,336, 1.92, 13
NetBSD, 0.87, 0.00, 0.00, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 14
NetBSD, 0.77, 0.01, 0.00, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 15
NetBSD, 0.86, 0.01, 0.00, 4,181,194.00, small, 4,003,880, 2,071,336, 1.92, 16
NetBSD, 1.08, 0.00, 0.00, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 17
NetBSD, 0.81, 0.00, 0.01, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 18
NetBSD, 0.81, 0.00, 0.01, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 19
NetBSD, 1.00, 0.00, 0.01, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 20
NetBSD, 0.82, 0.00, 0.01, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 21
NetBSD, 0.85, 0.00, 0.00, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 22
NetBSD, 1.38, 0.00, 0.01, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 23
