trial_name,real_time_seconds,user_time_seconds,sys_time_seconds,throughput_bytes_per_second,file_size_name,file_size_bytes,delta_size_bytes,speedup,trial_num
Fedora, 0.99, 0.00, 0.00, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 25
Fedora, 0.95, 0.00, 0.01, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 26
Fedora, 0.94, 0.00, 0.00, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 27
Fedora, 1.01, 0.00, 0.01, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 28
Fedora, 0.98, 0.00, 0.00, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 29
Fedora, 0.96, 0.01, 0.00, 2,724,680.00, medium, 7,997,300, 4,050,389, 1.96, 30
Fedora, 0.69, 0.00, 0.00, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 1
Fedora, 0.68, 0.00, 0.01, 4,181,194.00, small, 4,003,880, 2,071,336, 1.92, 2
Fedora, 0.72, 0.01, 0.00, 4,181,194.00, small, 4,003,880, 2,071,336, 1.92, 3
Fedora, 0.69, 0.00, 0.00, 4,181,194.00, small, 4,003,880, 2,071,336, 1.92, 4
Fedora, 0.65, 0.00, 0.00, 4,181,194.00, small, 4,003,880, 2,071,336, 1.92, 5
Fedora, 0.73, 0.00, 0.01, 4,181,194.00, small, 4,003,880, 2,071,336, 1.92, 6
Fedora, 0.63, 0.00, 0.00, 4,181,194.00, small, 4,003,880, 2,071,336, 1.92, 7
Fedora, 0.70, 0.00, 0.01, 4,181,194.00, small, 4,003,880, 2,071,336, 1.92, 8
Fedora, 0.68, 0.00, 0.00, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 9
Fedora, 0.65, 0.00, 0.01, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 10
Fedora, 0.66, 0.01, 0.00, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 11
Fedora, 0.71, 0.00, 0.00, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 12
Fedora, 0.72, 0.00, 0.00, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 13
Fedora, 0.70, 0.00, 0.01, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 14
Fedora, 0.66, 0.00, 0.00, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 15
Fedora, 0.81, 0.00, 0.00, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 16
Fedora, 0.68, 0.01, 0.00, 4,181,194.00, small, 4,003,880, 2,071,336, 1.92, 17
Fedora, 0.68, 0.00, 0.01, 4,181,194.00, small, 4,003,880, 2,071,336, 1.92, 18
Fedora, 0.67, 0.01, 0.00, 4,181,194.00, small, 4,003,880, 2,071,336, 1.92, 19
Fedora, 0.69, 0.00, 0.00, 4,181,194.00, small, 4,003,880, 2,071,336, 1.92, 20
Fedora, 0.87, 0.00, 0.00, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 21
Fedora, 0.68, 0.00, 0.00, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 22
Fedora, 0.68, 0.00, 0.00, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 23
Fedora, 0.67, 0.00, 0.00, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 24
Fedora, 0.73, 0.01, 0.00, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 25
Fedora, 0.66, 0.01, 0.00, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 26
Fedora, 0.71, 0.00, 0.01, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 27
Fedora, 0.66, 0.00, 0.00, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 28
Fedora, 0.70, 0.00, 0.00, 4,181,194.00, small, 4,003,880, 2,071,336, 1.92, 29
Fedora, 0.69, 0.00, 0.00, 4,181,194.00, small, 4,003,880, 2,071,336, 1.92, 30
Fedora, 0.52, 0.00, 0.00, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 1
Fedora, 0.69, 0.01, 0.00, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 2
Fedora, 0.52, 0.00, 0.00, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 3
